gauss_seq;   441;    16;      0.0021600
gauss_par;   441;    16;      0.4046590
mm_seq;   446;    16;      1.1322390
mm_par;   446;    16;      0.1071810
gauss_seq;   446;    16;      0.0020740
gauss_par;   446;    16;      0.3650430
mm_seq;   451;    16;      1.1702550
mm_par;   451;    16;      0.1381450
gauss_seq;   451;    16;      0.0021180
gauss_par;   451;    16;      0.4036840
mm_seq;   456;    16;      1.2016450
mm_par;   456;    16;      0.1318050
gauss_seq;   456;    16;      0.0023410
gauss_par;   456;    16;      0.4473780
mm_seq;   461;    16;      1.2580060
mm_par;   461;    16;      0.1196300
gauss_seq;   461;    16;      0.0023130
gauss_par;   461;    16;      0.4338640
mm_seq;   466;    16;      1.3007890
mm_par;   466;    16;      0.1226730
gauss_seq;   466;    16;      0.0023110
gauss_par;   466;    16;      0.4425030
mm_seq;   471;    16;      1.3723540
mm_par;   471;    16;      0.1194370
gauss_seq;   471;    16;      0.0031680
gauss_par;   471;    16;      0.3998880
mm_seq;   476;    16;      1.3910830
mm_par;   476;    16;      0.1209680
gauss_seq;   476;    16;      0.0027270
gauss_par;   476;    16;      0.4856220
mm_seq;   481;    16;      1.4481720
mm_par;   481;    16;      0.1394520
gauss_seq;   481;    16;      0.0024860
gauss_par;   481;    16;      0.4635100
mm_seq;   486;    16;      1.5004210
mm_par;   486;    16;      0.1232430
gauss_seq;   486;    16;      0.0026770
gauss_par;   486;    16;      0.4199620
mm_seq;   491;    16;      1.5554470
mm_par;   491;    16;      0.1384170
gauss_seq;   491;    16;      0.0028370
gauss_par;   491;    16;      0.4151470
mm_seq;   496;    16;      1.6154370
mm_par;   496;    16;      0.1377700
gauss_seq;   496;    16;      0.0028620
gauss_par;   496;    16;      0.4235900
mm_seq;   501;    16;      1.6298000
mm_par;   501;    16;      0.1400880
gauss_seq;   501;    16;      0.0033730
gauss_par;   501;    16;      0.4428780
mm_seq;     1;    12;      0.0000040
mm_par;     1;    12;      0.0036630
gauss_seq;     1;    12;      0.0000020
gauss_par;     1;    12;      0.0014130
mm_seq;     6;    12;      0.0000060
mm_par;     6;    12;      0.0035100
gauss_seq;     6;    12;      0.0000020
gauss_par;     6;    12;      0.0032640
mm_seq;    11;    12;      0.0000190
mm_par;    11;    12;      0.0032620
gauss_seq;    11;    12;      0.0000050
gauss_par;    11;    12;      0.0051720
mm_seq;    16;    12;      0.0000510
mm_par;    16;    12;      0.0043200
gauss_seq;    16;    12;      0.0000060
gauss_par;    16;    12;      0.0054170
mm_seq;    21;    12;      0.0001170
mm_par;    21;    12;      0.0022910
gauss_seq;    21;    12;      0.0000090
gauss_par;    21;    12;      0.0063320
mm_seq;    26;    12;      0.0002120
mm_par;    26;    12;      0.0018970
gauss_seq;    26;    12;      0.0000110
gauss_par;    26;    12;      0.0064790
mm_seq;    31;    12;      0.0003550
mm_par;    31;    12;      0.0025580
gauss_seq;    31;    12;      0.0000150
gauss_par;    31;    12;      0.0074500
mm_seq;    36;    12;      0.0005510
mm_par;    36;    12;      0.0019180
gauss_seq;    36;    12;      0.0000190
gauss_par;    36;    12;      0.0087540
mm_seq;    41;    12;      0.0008480
mm_par;    41;    12;      0.0021490
gauss_seq;    41;    12;      0.0000220
gauss_par;    41;    12;      0.0095500
mm_seq;    46;    12;      0.0011290
mm_par;    46;    12;      0.0051390
gauss_seq;    46;    12;      0.0000290
gauss_par;    46;    12;      0.0145600
mm_seq;    51;    12;      0.0016450
mm_par;    51;    12;      0.0028400
gauss_seq;    51;    12;      0.0000380
gauss_par;    51;    12;      0.0140900
mm_seq;    56;    12;      0.0020990
mm_par;    56;    12;      0.0028010
gauss_seq;    56;    12;      0.0000410
gauss_par;    56;    12;      0.0146330
mm_seq;    61;    12;      0.0026460
mm_par;    61;    12;      0.0029440
gauss_seq;    61;    12;      0.0000530
gauss_par;    61;    12;      0.0159740
mm_seq;    66;    12;      0.0033980
mm_par;    66;    12;      0.0028450
gauss_seq;    66;    12;      0.0000520
gauss_par;    66;    12;      0.0261840
mm_seq;    71;    12;      0.0044250
mm_par;    71;    12;      0.0030320
gauss_seq;    71;    12;      0.0000650
gauss_par;    71;    12;      0.0171160
mm_seq;    76;    12;      0.0053320
mm_par;    76;    12;      0.0027800
gauss_seq;    76;    12;      0.0000760
gauss_par;    76;    12;      0.0222640
mm_seq;    81;    12;      0.0065570
mm_par;    81;    12;      0.0035160
gauss_seq;    81;    12;      0.0000920
gauss_par;    81;    12;      0.0296200
mm_seq;    86;    12;      0.0080360
mm_par;    86;    12;      0.0046410
gauss_seq;    86;    12;      0.0000950
gauss_par;    86;    12;      0.0288800
mm_seq;    91;    12;      0.0092800
mm_par;    91;    12;      0.0032570
gauss_seq;    91;    12;      0.0001020
gauss_par;    91;    12;      0.0260610
mm_seq;    96;    12;      0.0115460
mm_par;    96;    12;      0.0043250
gauss_seq;    96;    12;      0.0001230
gauss_par;    96;    12;      0.0273530
mm_seq;   101;    12;      0.0132690
mm_par;   101;    12;      0.0044450
gauss_seq;   101;    12;      0.0001310
gauss_par;   101;    12;      0.0282910
mm_seq;   106;    12;      0.0163950
mm_par;   106;    12;      0.0043310
gauss_seq;   106;    12;      0.0001470
gauss_par;   106;    12;      0.0299030
mm_seq;   111;    12;      0.0166730
mm_par;   111;    12;      0.0044870
gauss_seq;   111;    12;      0.0001620
gauss_par;   111;    12;      0.0331190
mm_seq;   116;    12;      0.0188280
mm_par;   116;    12;      0.0043130
gauss_seq;   116;    12;      0.0001610
gauss_par;   116;    12;      0.0443420
mm_seq;   121;    12;      0.0227800
mm_par;   121;    12;      0.0076370
gauss_seq;   121;    12;      0.0001710
gauss_par;   121;    12;      0.0390060
mm_seq;   126;    12;      0.0280150
mm_par;   126;    12;      0.0065220
gauss_seq;   126;    12;      0.0001900
gauss_par;   126;    12;      0.0491880
mm_seq;   131;    12;      0.0280270
mm_par;   131;    12;      0.0058970
gauss_seq;   131;    12;      0.0002120
gauss_par;   131;    12;      0.0532650
mm_seq;   136;    12;      0.0341100
mm_par;   136;    12;      0.0093460
gauss_seq;   136;    12;      0.0002230
gauss_par;   136;    12;      0.0552290
mm_seq;   141;    12;      0.0365810
mm_par;   141;    12;      0.0063260
gauss_seq;   141;    12;      0.0002490
gauss_par;   141;    12;      0.0472590
mm_seq;   146;    12;      0.0402080
mm_par;   146;    12;      0.0075010
gauss_seq;   146;    12;      0.0002580
gauss_par;   146;    12;      0.0699510
mm_seq;   151;    12;      0.0448770
mm_par;   151;    12;      0.0069510
gauss_seq;   151;    12;      0.0002820
gauss_par;   151;    12;      0.0615290
mm_seq;   156;    12;      0.0497690
mm_par;   156;    12;      0.0069970
gauss_seq;   156;    12;      0.0002920
gauss_par;   156;    12;      0.0559540
mm_seq;   161;    12;      0.0522150
mm_par;   161;    12;      0.0075430
gauss_seq;   161;    12;      0.0003060
gauss_par;   161;    12;      0.0682870
mm_seq;   166;    12;      0.0618620
mm_par;   166;    12;      0.0083020
gauss_seq;   166;    12;      0.0003490
gauss_par;   166;    12;      0.0661190
mm_seq;   171;    12;      0.0674960
mm_par;   171;    12;      0.0097740
gauss_seq;   171;    12;      0.0004030
gauss_par;   171;    12;      0.0590350
mm_seq;   176;    12;      0.0693460
mm_par;   176;    12;      0.0100720
gauss_seq;   176;    12;      0.0004080
